experiment_id,fruit_type,fruit_id,roi_id,image_path,raw_path,timestamp,eol_timestamp,rul_hours,temperature_c,humidity_pct,firmness_avg,firmness_available,valid_frame,exclude_reason,eol_basis,label_status
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_14-30-09_frame-27_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-27_14-30-09_F01.png,2026-03-21 14:30:09,2026-03-26 08:00:06,113.5,21.9,57.8,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_14-45-10_frame-28_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-28_14-45-10_F01.png,2026-03-21 14:45:10,2026-03-26 08:00:06,113.25,22.2,59.7,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_15-00-10_frame-29_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-29_15-00-10_F01.png,2026-03-21 15:00:10,2026-03-26 08:00:06,113.0,22.5,56.3,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_15-15-10_frame-30_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-30_15-15-10_F01.png,2026-03-21 15:15:10,2026-03-26 08:00:06,112.75,22.6,56.1,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_15-30-10_frame-31_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-31_15-30-10_F01.png,2026-03-21 15:30:10,2026-03-26 08:00:06,112.5,21.2,60.5,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_15-45-10_frame-32_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-32_15-45-10_F01.png,2026-03-21 15:45:10,2026-03-26 08:00:06,112.25,21.1,63.0,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_16-00-10_frame-33_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-33_16-00-10_F01.png,2026-03-21 16:00:10,2026-03-26 08:00:06,112.0,22.0,63.2,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_16-15-10_frame-34_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-34_16-15-10_F01.png,2026-03-21 16:15:10,2026-03-26 08:00:06,111.75,22.7,55.9,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_16-30-10_frame-35_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-35_16-30-10_F01.png,2026-03-21 16:30:10,2026-03-26 08:00:06,111.5,21.4,63.2,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_16-45-10_frame-36_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-36_16-45-10_F01.png,2026-03-21 16:45:10,2026-03-26 08:00:06,111.25,22.8,55.9,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_17-00-10_frame-37_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-37_17-00-10_F01.png,2026-03-21 17:00:10,2026-03-26 08:00:06,111.0,22.7,62.0,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_17-15-10_frame-38_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-38_17-15-10_F01.png,2026-03-21 17:15:10,2026-03-26 08:00:06,110.75,22.7,55.7,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_17-30-10_frame-39_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-39_17-30-10_F01.png,2026-03-21 17:30:10,2026-03-26 08:00:06,110.5,22.6,55.1,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_17-45-10_frame-40_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-40_17-45-10_F01.png,2026-03-21 17:45:10,2026-03-26 08:00:06,110.25,22.1,62.9,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_18-00-11_frame-41_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-41_18-00-11_F01.png,2026-03-21 18:00:11,2026-03-26 08:00:06,110.0,21.3,60.5,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_18-15-11_frame-42_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-42_18-15-11_F01.png,2026-03-21 18:15:11,2026-03-26 08:00:06,109.75,21.9,58.1,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-21_18-30-11_frame-43_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_21-03-2026\F01\frame-43_18-30-11_F01.png,2026-03-21 18:30:11,2026-03-26 08:00:06,109.5,22.7,59.5,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_08-00-06_frame-1_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-1_08-00-06_F01.png,2026-03-23 08:00:06,2026-03-26 08:00:06,72.0,21.9,57.7,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_08-15-07_frame-2_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-2_08-15-07_F01.png,2026-03-23 08:15:07,2026-03-26 08:00:06,71.75,21.0,58.2,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_08-30-07_frame-3_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-3_08-30-07_F01.png,2026-03-23 08:30:07,2026-03-26 08:00:06,71.5,22.5,63.7,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_08-45-07_frame-4_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-4_08-45-07_F01.png,2026-03-23 08:45:07,2026-03-26 08:00:06,71.25,22.4,59.9,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_09-00-07_frame-5_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-5_09-00-07_F01.png,2026-03-23 09:00:07,2026-03-26 08:00:06,71.0,21.7,56.6,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_09-15-07_frame-6_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-6_09-15-07_F01.png,2026-03-23 09:15:07,2026-03-26 08:00:06,70.75,22.8,61.2,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_09-30-07_frame-7_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-7_09-30-07_F01.png,2026-03-23 09:30:07,2026-03-26 08:00:06,70.5,21.3,61.1,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_09-45-07_frame-8_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-8_09-45-07_F01.png,2026-03-23 09:45:07,2026-03-26 08:00:06,70.25,22.8,63.6,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_10-00-07_frame-9_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-9_10-00-07_F01.png,2026-03-23 10:00:07,2026-03-26 08:00:06,70.0,21.1,59.6,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_10-15-07_frame-10_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-10_10-15-07_F01.png,2026-03-23 10:15:07,2026-03-26 08:00:06,69.75,21.9,55.3,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_10-30-08_frame-11_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-11_10-30-08_F01.png,2026-03-23 10:30:08,2026-03-26 08:00:06,69.5,23.0,61.4,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_10-45-08_frame-12_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-12_10-45-08_F01.png,2026-03-23 10:45:08,2026-03-26 08:00:06,69.25,21.3,56.2,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_11-00-08_frame-13_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-13_11-00-08_F01.png,2026-03-23 11:00:08,2026-03-26 08:00:06,69.0,21.8,60.1,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_11-15-08_frame-14_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-14_11-15-08_F01.png,2026-03-23 11:15:08,2026-03-26 08:00:06,68.75,22.7,55.9,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_11-30-08_frame-15_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-15_11-30-08_F01.png,2026-03-23 11:30:08,2026-03-26 08:00:06,68.5,22.0,59.5,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_11-45-08_frame-16_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-16_11-45-08_F01.png,2026-03-23 11:45:08,2026-03-26 08:00:06,68.25,21.5,59.4,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_12-00-08_frame-17_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-17_12-00-08_F01.png,2026-03-23 12:00:08,2026-03-26 08:00:06,68.0,22.5,57.0,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_12-15-08_frame-18_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-18_12-15-08_F01.png,2026-03-23 12:15:08,2026-03-26 08:00:06,67.75,21.1,62.6,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_12-30-08_frame-19_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-19_12-30-08_F01.png,2026-03-23 12:30:08,2026-03-26 08:00:06,67.5,22.5,56.1,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_12-45-08_frame-20_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-20_12-45-08_F01.png,2026-03-23 12:45:08,2026-03-26 08:00:06,67.25,22.4,57.7,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_13-00-09_frame-21_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-21_13-00-09_F01.png,2026-03-23 13:00:09,2026-03-26 08:00:06,67.0,21.2,55.3,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_13-15-09_frame-22_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-22_13-15-09_F01.png,2026-03-23 13:15:09,2026-03-26 08:00:06,66.75,22.7,61.0,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_13-30-09_frame-23_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-23_13-30-09_F01.png,2026-03-23 13:30:09,2026-03-26 08:00:06,66.5,21.5,59.0,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_13-45-09_frame-24_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-24_13-45-09_F01.png,2026-03-23 13:45:09,2026-03-26 08:00:06,66.25,21.9,62.3,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_14-00-09_frame-25_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-25_14-00-09_F01.png,2026-03-23 14:00:09,2026-03-26 08:00:06,66.0,21.2,55.5,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_14-15-09_frame-26_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-26_14-15-09_F01.png,2026-03-23 14:15:09,2026-03-26 08:00:06,65.75,21.9,62.8,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_14-30-09_frame-27_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-27_14-30-09_F01.png,2026-03-23 14:30:09,2026-03-26 08:00:06,65.5,21.8,61.3,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_14-45-09_frame-28_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-28_14-45-09_F01.png,2026-03-23 14:45:09,2026-03-26 08:00:06,65.25,21.1,59.3,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_15-00-09_frame-29_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-29_15-00-09_F01.png,2026-03-23 15:00:09,2026-03-26 08:00:06,65.0,22.9,61.8,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_15-15-09_frame-30_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-30_15-15-09_F01.png,2026-03-23 15:15:09,2026-03-26 08:00:06,64.75,21.8,57.1,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_15-30-10_frame-31_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-31_15-30-10_F01.png,2026-03-23 15:30:10,2026-03-26 08:00:06,64.5,22.7,62.8,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_17-15-29_frame-32_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-32_17-15-29_F01.png,2026-03-23 17:15:29,2026-03-26 08:00:06,62.74,22.3,64.3,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_17-30-30_frame-33_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-33_17-30-30_F01.png,2026-03-23 17:30:30,2026-03-26 08:00:06,62.49,21.2,60.1,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_17-45-30_frame-34_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-34_17-45-30_F01.png,2026-03-23 17:45:30,2026-03-26 08:00:06,62.24,22.1,61.4,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_18-00-30_frame-35_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-35_18-00-30_F01.png,2026-03-23 18:00:30,2026-03-26 08:00:06,61.99,22.3,63.5,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_18-15-30_frame-36_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-36_18-15-30_F01.png,2026-03-23 18:15:30,2026-03-26 08:00:06,61.74,22.8,63.3,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_18-30-30_frame-37_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-37_18-30-30_F01.png,2026-03-23 18:30:30,2026-03-26 08:00:06,61.49,22.3,57.2,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_18-45-31_frame-38_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-38_18-45-31_F01.png,2026-03-23 18:45:31,2026-03-26 08:00:06,61.24,22.8,65.0,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_19-00-31_frame-39_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-39_19-00-31_F01.png,2026-03-23 19:00:31,2026-03-26 08:00:06,60.99,22.2,63.7,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_19-15-31_frame-40_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-40_19-15-31_F01.png,2026-03-23 19:15:31,2026-03-26 08:00:06,60.74,21.0,64.5,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_19-30-31_frame-41_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-41_19-30-31_F01.png,2026-03-23 19:30:31,2026-03-26 08:00:06,60.49,21.8,55.3,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_19-45-31_frame-42_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-42_19-45-31_F01.png,2026-03-23 19:45:31,2026-03-26 08:00:06,60.24,21.8,60.8,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-23_20-00-31_frame-43_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_23-03-2026\F01\frame-43_20-00-31_F01.png,2026-03-23 20:00:31,2026-03-26 08:00:06,59.99,21.5,59.8,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_08-00-06_frame-1_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-1_08-00-06_F01.png,2026-03-24 08:00:06,2026-03-26 08:00:06,48.0,22.7,57.6,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_08-15-06_frame-2_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-2_08-15-06_F01.png,2026-03-24 08:15:06,2026-03-26 08:00:06,47.75,22.8,63.7,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_08-30-07_frame-3_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-3_08-30-07_F01.png,2026-03-24 08:30:07,2026-03-26 08:00:06,47.5,22.3,64.9,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_08-45-07_frame-4_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-4_08-45-07_F01.png,2026-03-24 08:45:07,2026-03-26 08:00:06,47.25,21.6,61.8,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_09-00-07_frame-5_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-5_09-00-07_F01.png,2026-03-24 09:00:07,2026-03-26 08:00:06,47.0,22.6,62.0,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_09-15-07_frame-6_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-6_09-15-07_F01.png,2026-03-24 09:15:07,2026-03-26 08:00:06,46.75,22.4,58.0,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_09-30-07_frame-7_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-7_09-30-07_F01.png,2026-03-24 09:30:07,2026-03-26 08:00:06,46.5,21.0,56.5,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_09-45-07_frame-8_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-8_09-45-07_F01.png,2026-03-24 09:45:07,2026-03-26 08:00:06,46.25,22.6,59.0,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_10-00-08_frame-9_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-9_10-00-08_F01.png,2026-03-24 10:00:08,2026-03-26 08:00:06,46.0,23.0,56.2,,False,True,,manual,approved
RUL_FINAL,strawberry,F01,F01,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\final\F01\2026-03-24_10-15-08_frame-10_F01.png,C:\Users\admin\Desktop\Strawberry-RUL-prediction\data\02_processed\assigned_24-03-2026\F01\frame-10_10-15-08_F01.png,2026-03-24 10:15:08,2026-03-26 08:00:06,45.75,22.4,55.8,,False,True,,manual,approved
